#  RA_x                DEC_x         flux_F         flux_S         flux_H             HR
                                                                                                                                                                                     
 1.499554799653E+002  2.502100204600E+000  3.450000E-014  9.830000E-015  2.180000E-014 -3.600000E-001
 1.499585299649E+002  2.552912470900E+000  9.360000E-015  1.710000E-015  9.610000E-015  5.000000E-002
 1.499426808620E+002  2.581404914760E+000  3.890000E-015  1.070000E-015  2.850000E-015 -5.000000E-002
 1.497779881910E+002  2.567152745060E+000  2.110000E-014  5.820000E-015  1.330000E-014 -3.100000E-001
1.503241299909E+002  2.089066505100E+000  7.490000E-015  1.690000E-015  6.020000E-015 -1.900000E-001
 1.497855707520E+002  2.554743996840E+000  1.780000E-014  5.310000E-015  1.000000E-014 -4.200000E-001
 1.497963931140E+002  2.564336868640E+000  3.940000E-015 -9.160000E-016  5.790000E-015  3.700000E-001
 1.497962100190E+002  2.559426544790E+000  1.000000E-014  2.690000E-015  7.560000E-015 -1.500000E-001
 1.498062624880E+002  2.572587741070E+000  2.590000E-015  4.640000E-016  3.000000E-015  1.800000E-001
 1.498079632960E+002  2.645728058360E+000  2.240000E-014  6.670000E-015  1.500000E-014 -3.100000E-001
 1.498097481730E+002  2.606827110220E+000  3.500000E-015  3.530000E-016  5.210000E-015  6.000000E-001
 1.498099358920E+002  2.576345036090E+000  4.260000E-015  4.950000E-016  6.190000E-015  5.700000E-001
 1.498115337820E+002  2.557971223990E+000  9.740000E-015  3.180000E-015  4.120000E-015 -7.500000E-001
 1.498151642940E+002  2.540264829870E+000  2.080000E-015  7.840000E-016 -1.810000E-015 -9.900000E+001
 1.498289161050E+002  2.544144713950E+000  6.150000E-015  1.410000E-015  5.340000E-015 -9.900000E+001
1.503268599964E+002  2.094306195900E+000  1.620000E-014  3.500000E-015  1.130000E-014 -2.000000E-001
 1.498546475970E+002  2.606961340260E+000  2.570000E-014  6.990000E-015  1.800000E-014 -2.300000E-001
 1.503535400021E+002  2.342190485900E+000  4.760000E-014  1.390000E-014  2.530000E-014 -4.300000E-001
 1.503740300002E+002  2.306138473500E+000  5.730000E-015  4.710000E-016  8.910000E-015  4.900000E-001
 1.503744899707E+002  2.310220220100E+000  1.150000E-014  3.160000E-015  6.780000E-015 -3.800000E-001
 1.504019199704E+002  2.377415929700E+000  3.660000E-015  8.310000E-016  2.640000E-015 -3.000000E-001
 1.504029399885E+002  2.389972214800E+000  2.040000E-014  6.850000E-015  7.750000E-015 -6.100000E-001
 1.504045200012E+002  2.402953926200E+000  6.770000E-015  1.170000E-015  7.050000E-015  6.000000E-002
 1.504066200034E+002  2.365560304200E+000  3.800000E-015  1.380000E-015 -5.290000E-015 -6.300000E-001
 1.504088599728E+002  2.323425105800E+000  4.020000E-015  8.690000E-016  3.560000E-015 -1.500000E-001
 1.504218999765E+002  2.385631823900E+000  2.460000E-014  6.970000E-015  1.500000E-014 -3.700000E-001
1.503282100030E+002  2.125151593900E+000  1.420000E-014  4.170000E-015  6.260000E-015 -5.200000E-001
 1.504298799716E+002  2.291199931800E+000  4.460000E-014  1.770000E-014  2.270000E-015 -9.500000E-001
 1.504427199873E+002  2.322501404200E+000  6.390000E-015  1.230000E-015  6.660000E-015  1.000000E-002
 1.504611399843E+002  2.359449925100E+000  1.020000E-014  8.810000E-016  1.500000E-014  5.100000E-001
 1.504721999828E+002  2.324583494600E+000  1.150000E-014  6.970000E-016  1.920000E-014  6.400000E-001
 1.505013463670E+002  2.354369494160E+000  1.510000E-014  4.270000E-015  9.800000E-015 -1.300000E-001
 1.505064015440E+002  2.246050375370E+000  2.110000E-015  7.250000E-016 -2.180000E-015 -9.900000E+001
 1.505190764350E+002  2.321064096100E+000  2.640000E-014  8.100001E-015  1.420000E-014 -4.200000E-001
 1.505263078310E+002  2.244877418490E+000  1.460000E-014  4.820000E-015  7.320000E-015 -4.600000E-001
 1.505321070510E+002  2.331637109380E+000  1.350000E-015 -4.700000E-016  1.890000E-015  3.900000E-001
 1.505360867850E+002  2.273235212930E+000  9.860000E-015  2.170000E-015  9.060001E-015 -5.000000E-002
.496216719060E+002  2.217259607000E+000 -2.780000E-015 -2.160000E-016  4.060000E-015 -9.900000E+001
1.503343299925E+002  2.061413314800E+000  1.600000E-014  3.930000E-015  1.270000E-014 -1.900000E-001
 1.505378751170E+002  2.310530148990E+000  3.140000E-014  6.640000E-015  2.990000E-014  3.000000E-002
 1.505453987500E+002  2.281822969190E+000  5.780000E-015  8.600000E-016  7.930000E-015  3.900000E-001
 1.505579334850E+002  2.260602024400E+000  1.910000E-014  4.510000E-015  1.220000E-014 -2.400000E-001
 1.505811322610E+002  2.220978138920E+000  1.060000E-014  2.760000E-015  8.050000E-015 -1.100000E-001
 1.505819169030E+002  2.287777974150E+000  2.220000E-014  6.260000E-015  1.700000E-014 -3.300000E-001
 1.505831006950E+002  2.259492807480E+000  8.600000E-015  2.740000E-015  3.500000E-015 -5.300000E-001
 1.505842991290E+002  2.321692984190E+000  1.040000E-014  2.650000E-015  7.900000E-015 -1.800000E-001
 1.506097269970E+002  2.323116869460E+000  8.690000E-014  2.630000E-014  4.970000E-014 -3.900000E-001
 1.499255476800E+002  2.684225029850E+000  7.130000E-015  1.150000E-015  6.980000E-015  1.900000E-001
 1.499367337470E+002  2.680150464290E+000  1.130000E-013  3.250000E-014  6.830000E-014 -3.400000E-001
1.503578499946E+002  2.024925012000E+000  5.510000E-015  1.680000E-015 -9.330000E-015 -5.000000E-001
 1.499367443800E+002  2.665840706930E+000  4.620000E-015  6.490000E-016  5.460000E-015  2.800000E-001
 1.499534650870E+002  2.660234781190E+000  4.720000E-015  1.210000E-015  3.720000E-015 -5.000000E-002
 1.499746578460E+002  2.678666773180E+000  7.199999E-015 -5.390000E-016  1.270000E-014  8.300000E-001
 1.499878449340E+002  2.585186571530E+000  4.970000E-015  1.100000E-015  5.400000E-015  1.000000E-001
 1.499917740270E+002  2.589941332510E+000  1.310000E-014  3.110000E-015  1.060000E-014 -3.000000E-002
 1.499925296630E+002  2.682580203690E+000  4.570000E-015  1.170000E-015 -5.370000E-015 -3.500000E-001
 1.500045387120E+002  2.632768681650E+000  1.090000E-014  2.670000E-015  8.510000E-015 -1.400000E-001
 1.500066014160E+002  2.669480178330E+000  3.060000E-015  6.530000E-016  3.040000E-015 -2.900000E-001
 1.500084632240E+002  2.704536541740E+000  2.050000E-014  6.340000E-015  1.180000E-014 -3.500000E-001
 1.500092416700E+002  2.626486672350E+000  4.200000E-015  9.710000E-016  3.630000E-015 -2.000000E-001
1.503735899865E+002  2.112164497200E+000  2.790000E-014  7.040000E-015  2.010000E-014 -2.400000E-001
 1.500154782520E+002  2.665855971500E+000  1.380000E-014  6.980000E-016  2.240000E-014  7.100000E-001
 1.500306637090E+002  2.678775990170E+000  1.320000E-014  4.260000E-015  6.430000E-015 -4.500000E-001
 1.500342962720E+002  2.641122097530E+000  1.840000E-014  5.600000E-015  9.480000E-015 -3.800000E-001
 1.500423656300E+002  2.694877547450E+000  8.650000E-015  1.380000E-015  1.000000E-014  3.200000E-001
 1.500452513580E+002  2.688535456740E+000  2.550000E-014  7.330000E-015  1.800000E-014 -1.900000E-001
 1.500535497150E+002  2.693051716310E+000  1.060000E-014  2.690000E-015  8.130000E-015 -1.300000E-001
 1.503171554610E+002  2.451815648360E+000  8.609999E-015  1.990000E-015  7.510000E-015 -7.000000E-002
 1.503273177300E+002  2.461118773310E+000  6.310000E-014  1.770000E-014  4.450000E-014 -2.500000E-001
 1.503281344520E+002  2.465338391180E+000  2.290000E-015  4.710000E-016  3.540000E-015  3.000000E-002
 1.503343768150E+002  2.561543795540E+000  2.030000E-014  6.510000E-015  9.360000E-015 -5.000000E-001
1.503828199775E+002  2.104631208900E+000  6.500000E-015  1.500000E-015  5.080000E-015 -2.000000E-001
 1.503701077850E+002  2.462233189110E+000  4.740000E-014  1.090000E-014  4.090000E-014 -9.000000E-002
 1.503737728670E+002  2.459975032930E+000  2.740000E-014  6.940000E-015  2.010000E-014 -2.000000E-001
 1.503742010760E+002  2.544209168720E+000  6.460000E-014  1.960000E-014  3.570000E-014 -3.900000E-001
 1.503798055150E+002  2.490251739680E+000  1.880000E-014  6.840000E-015  4.910000E-015 -6.900000E-001
 1.504155919440E+002  2.430161970880E+000  1.660000E-014  6.710000E-015 -6.190000E-015 -6.400000E-001
 1.504304228010E+002  2.438160509130E+000  7.880000E-015  2.480000E-015  3.360000E-015 -4.800000E-001
 1.504381550070E+002  2.415807648400E+000  1.840000E-014  6.120000E-015  6.930000E-015 -5.700000E-001
 1.504538555380E+002  2.441605824820E+000  4.440000E-015  1.280000E-015  2.380000E-015 -4.000000E-001
 1.504560714340E+002  2.432784602690E+000  3.650000E-015  9.189999E-016  3.050000E-015 -2.200000E-001
1.503647199769E+002  2.143830813500E+000  1.050000E-014  2.760000E-015  7.240000E-015 -2.900000E-001
 1.504719815520E+002  2.410152861520E+000  4.610000E-014  1.350000E-014  2.670000E-014 -3.900000E-001
 1.504861661200E+002  2.427959204660E+000  2.540000E-015  4.310000E-016  2.870000E-015 -1.000000E-001
 1.504955237420E+002  2.412514751260E+000  1.770000E-014  4.990000E-015  1.120000E-014 -3.300000E-001
 1.504990208960E+002  2.444875247820E+000  1.210000E-013  3.530000E-014  7.170000E-014 -3.500000E-001
 1.505115107840E+002  2.409578283510E+000  4.090000E-014  1.240000E-014  2.210000E-014 -3.900000E-001
 1.505202151640E+002  2.425358334370E+000  3.350000E-015 -5.000000E-016  5.300000E-015 -9.900000E+001
 1.505267048470E+002  2.384677949670E+000  6.080000E-015  1.660000E-015 -5.340000E-015 -4.800000E-001
 1.505376582050E+002  2.413577880150E+000  1.870000E-014  2.130000E-015  2.630000E-014  5.000000E-001
 1.502353899988E+002  2.216081876500E+000  3.660000E-015  5.530000E-016  5.320000E-015  2.200000E-001
 1.502617399982E+002  2.276565822500E+000  2.860000E-015 -1.220000E-015  4.380000E-015  5.500000E-001
1.503497999984E+002  2.246190325800E+000  2.700000E-014  7.290000E-015  1.680000E-014 -3.300000E-001
 1.502620600011E+002  2.256387202300E+000  2.610000E-015  6.660000E-016 -9.360000E-015 -3.100000E-001
 1.503433599984E+002  2.020024486700E+000  6.170000E-015  1.700000E-015  3.950000E-015 -3.700000E-001
 1.503801599951E+002  2.209845109100E+000  3.630000E-015  9.260000E-016  2.660000E-015 -3.100000E-001
 1.501250499731E+002  2.455990107700E+000  6.690000E-015  1.980000E-015  3.890000E-015 -4.400000E-001
 1.501304199662E+002  2.439258798500E+000  3.410000E-015 -1.100000E-015  5.170000E-015  3.900000E-001
 1.501255899929E+002  2.312491891400E+000  2.070000E-015  7.540000E-016 -9.939999E-015 -3.100000E-001
 1.502541399791E+002  2.330606668100E+000  4.160000E-015  1.150000E-015 -1.200000E-014 -5.600000E-001
 1.503159799771E+002  2.399961682400E+000  3.550000E-015  8.240000E-016  3.250000E-015 -1.800000E-001
 1.503360478190E+002  2.433798630060E+000  2.440000E-014  5.130000E-015  2.270000E-014  2.000000E-002
 1.500329600081E+002  2.458673709500E+000  5.180000E-015  8.120000E-016  6.380000E-015  1.700000E-001
1.503781300003E+002  2.196441396000E+000  3.080000E-014  8.560001E-015  1.760000E-014 -3.900000E-001
 1.502225768920E+002  2.501519381990E+000  1.470000E-015 -4.640000E-016  2.340000E-015  5.500000E-001
 1.500584875300E+002  2.601990935210E+000  5.350000E-015 -5.920000E-016  8.080000E-015  6.800000E-001
 1.500665424330E+002  2.570172138640E+000  1.880000E-015 -3.870000E-016  2.760000E-015  6.300000E-001
 1.498903899590E+002  1.900959789600E+000  5.870000E-015  1.130000E-015  4.590000E-015 -1.300000E-001
 1.498074500480E+002  1.810416635820E+000  1.880000E-015  4.700000E-016  1.660000E-015 -1.100000E-001
 1.498318489180E+002  1.878468920350E+000  2.390000E-015  7.060000E-016 -4.120000E-015 -2.600000E-001
 1.500249800178E+002  1.914820899800E+000  3.010000E-015  6.260000E-016  2.450000E-015 -2.200000E-001
 1.499596077050E+002  1.801616511520E+000  1.700000E-015 -2.390000E-016  3.000000E-015 -9.900000E+001
1.504166499916E+002  2.236417480800E+000  1.570000E-014  2.660000E-015  1.620000E-014  1.100000E-001
 1.501996401960E+002  1.731442543140E+000  2.290000E-015  3.860000E-016  2.970000E-015  3.100000E-001
 1.502545054080E+002  1.720779304980E+000  4.350000E-015 -4.470000E-016  7.290000E-015 -9.900000E+001
 1.504294751610E+002  1.825635462230E+000  7.920000E-015  2.720000E-015  3.290000E-015 -3.800000E-001
 1.497929100030E+002  2.125609889000E+000  5.860000E-015  1.650000E-015 -1.100000E-014 -7.400000E-001
1.504211799883E+002  2.216548675800E+000  4.510000E-014  1.410000E-014  1.920000E-014 -5.400000E-001
 1.496496002930E+002  2.209481128060E+000  3.350000E-015  1.090000E-015  2.820000E-015 -4.000000E-002
 1.496864066900E+002  2.147910465040E+000  2.010000E-015 -6.310000E-016  2.850000E-015  2.300000E-001
 1.498853700041E+002  2.177172409200E+000  1.010000E-014 -8.560001E-016  1.860000E-014  8.500000E-001
 1.500465299678E+002  2.108247283000E+000  2.070000E-014  5.430000E-015  1.170000E-014 -3.700000E-001
 1.501987199843E+002  2.019574395500E+000  3.710000E-015  3.130000E-016  5.900000E-015  4.500000E-001
 1.502782299797E+002  1.990302096000E+000  3.090000E-015  7.100000E-016  2.580000E-015 -2.300000E-001
 1.502969999921E+002  1.982894484800E+000  2.870000E-015  9.000000E-016 -8.720000E-015 -5.100000E-001
 1.503327099902E+002  1.931209200300E+000  5.560000E-015  1.200000E-015  3.980000E-015 -2.200000E-001
 1.503450499785E+002  1.958013892100E+000  5.650000E-015  1.070000E-015  5.810000E-015  1.000000E-002
 1.504153770530E+002  1.934335858780E+000  4.240000E-015  1.070000E-015  2.620000E-015 -1.300000E-001
1.504221900026E+002  2.175362116300E+000  7.900000E-014  2.300000E-014  3.860000E-014 -4.200000E-001
 1.504471691460E+002  1.882886637160E+000  4.250000E-015  8.550000E-016  4.540000E-015 -9.000000E-002
 1.498121700053E+002  2.282919868300E+000  3.660000E-015  1.030000E-015 -7.080000E-015 -5.400000E-001
 1.498448699724E+002  2.306560285200E+000  2.510000E-015  8.050000E-016 -4.010000E-015 -9.900000E+001
 1.498514800082E+002  2.276539304800E+000  4.800000E-015  1.340000E-015  1.940000E-015 -5.900000E-001
 1.497676402970E+002  2.326155356290E+000  2.270000E-015  5.110000E-016 -5.140000E-015 -9.900000E+001
 1.499620099842E+002  2.202103917500E+000  2.810000E-015  6.590000E-016  2.570000E-015 -1.900000E-001
 1.499697499922E+002  2.183389667300E+000  4.680000E-015  1.210000E-015  3.010000E-015 -3.700000E-001
 1.499844900113E+002  2.235789479700E+000  3.030000E-015  4.080000E-016  2.940000E-015  3.000000E-002
 1.500065499704E+002  2.226510310200E+000  2.400000E-015 -1.000000E-015  3.950000E-015  4.700000E-001
 1.501043000032E+002  2.179037800800E+000  2.430000E-015  2.570000E-016  3.470000E-015  2.400000E-001
1.504050499898E+002  2.270084912000E+000  1.160000E-014  2.880000E-015  6.320000E-015 -3.700000E-001
 1.498515099905E+002  2.426857704300E+000  3.270000E-015  4.790000E-016  4.380000E-015  1.700000E-001
 1.499059499757E+002  2.396474578800E+000  3.850000E-015  1.020000E-015  2.390000E-015 -4.000000E-001
 1.497621238490E+002  2.467950014330E+000  2.800000E-015  7.790000E-016 -4.880000E-015  0.000000E+000
 1.497782445530E+002  2.459102667550E+000  3.010000E-015  9.870000E-016 -4.090000E-015 -3.400000E-001
 1.497819680440E+002  2.471251303250E+000  2.580000E-015 -9.280000E-016  3.170000E-015 -4.000000E-002
 1.500111599730E+002  2.367900771300E+000  4.470000E-015  7.730000E-016  4.560000E-015  0.000000E+000
 1.500364099643E+002  2.321073790300E+000  4.330000E-015  9.260000E-016  3.440000E-015 -2.000000E-001
 1.500522799732E+002  2.369344868200E+000  5.150000E-015  1.290000E-015  3.590000E-015 -3.100000E-001
 1.504728599919E+002  2.194046511800E+000  1.950000E-015 -1.070000E-015 -9.670000E-015 -9.900000E+001
1.501236299891E+002  2.358299268700E+000  5.730000E-014  1.640000E-014  3.130000E-014 -4.100000E-001
 1.505374930080E+002  2.188084381030E+000  1.190000E-014  1.530000E-015  1.570000E-014  3.600000E-001
 1.498397270840E+002  2.537490540080E+000  7.930000E-015  2.180000E-015  5.340000E-015 -9.900000E+001
 1.498928317750E+002  2.601652945020E+000  6.120000E-015  1.360000E-015 -7.740000E-015  3.000000E-002
 1.497694527490E+002  2.579562958630E+000  4.800000E-015 -4.460000E-016  8.690000E-015  8.400000E-001
 1.504117599819E+002  2.317611005000E+000  4.950000E-015  1.170000E-015  3.440000E-015 -3.000000E-001
 1.504201699715E+002  2.309219129800E+000  2.200000E-015  3.980000E-016  2.080000E-015 -1.700000E-001
 1.504445199841E+002  2.369687816300E+000  9.660000E-015  2.520000E-015  5.590000E-015 -3.800000E-001
 1.504585476930E+002  2.397350396560E+000  3.790000E-015  1.160000E-015 -2.320000E-015 -9.900000E+001
 1.506047211110E+002  2.273506641850E+000  5.910000E-015  1.440000E-015 -4.240000E-015 -9.900000E+001
1.500915399595E+002  2.399072403200E+000  2.010000E-014  5.080000E-015  1.520000E-014 -2.200000E-001
 1.499093602440E+002  2.619709405820E+000  2.730000E-015  3.280000E-016 -5.130000E-015 -9.900000E+001
 1.504822656720E+002  2.403592954220E+000  2.040000E-015  7.660000E-016 -3.230000E-015 -9.900000E+001
 1.505358572330E+002  2.406515446110E+000  4.680000E-015  1.030000E-015  4.210000E-015 -1.100000E-001
 1.505368872840E+002  2.399690927700E+000  3.310000E-015  7.890000E-016 -5.240000E-015  2.000000E-002
 1.503242100025E+002  2.176734431400E+000  2.430000E-015 -5.950000E-016  4.680000E-015 -9.900000E+001
 1.502709599828E+002  2.364950211600E+000  3.690000E-015  6.130000E-016  4.290000E-015  6.000000E-002
 1.501298245580E+002  2.624838556590E+000  3.800000E-015  1.180000E-015  2.520000E-015 -9.900000E+001
 1.501580994580E+002  2.611181999250E+000  1.470000E-015 -7.320000E-016 -3.320000E-015 -4.300000E-001
 1.497410799723E+002  2.034351082700E+000  4.070000E-015  6.530000E-016 -9.150000E-015 -5.100000E-001
 1.495549999310E+002  1.988521767150E+000  7.570000E-015  2.690000E-015  5.210000E-015 -3.800000E-001
1.502300200015E+002  2.395578629400E+000  4.690000E-014  9.450000E-015  4.500000E-014  2.000000E-002
 1.496425426970E+002  2.050486717960E+000  2.600000E-015  8.910000E-016  4.450000E-015 -3.600000E-001
 1.499230399984E+002  2.026980584500E+000  6.410000E-015  1.830000E-015  3.310000E-015 -4.600000E-001
 1.499798000108E+002  1.960439591800E+000  3.720000E-015  6.400000E-016  3.980000E-015  2.000000E-002
 1.499694129410E+002  1.846589362150E+000  2.920000E-015  9.250000E-016 -2.810000E-015 -9.900000E+001
 1.499990300043E+002  1.989873598500E+000  5.100000E-015  1.550000E-015  2.090000E-015 -5.600000E-001
 1.500636591600E+002  1.777373665300E+000  3.160000E-015  6.440000E-016  3.030000E-015  7.000000E-002
 1.501652999950E+002  1.806028692900E+000  1.060000E-014  2.980000E-015  5.720000E-015 -4.300000E-001
 1.502318134470E+002  1.628141746550E+000  2.270000E-014  6.670000E-015  1.450000E-014 -4.200000E-001
